lon,lat,distance_km,elevation_m
85.4686326397783,28.334444445574434,7.650673101407943,2726.0
85.46812262272844,28.33444444470118,7.7006775007635495,2721.0
85.46776203688157,28.334737964158336,7.750681900119158,2719.0
85.46738542093068,28.335000000068653,7.800686299474766,2703.0
85.46699240334682,28.33522981902442,7.850690698830372,2692.0
85.46650679871901,28.335277778412756,7.90069509818598,2687.0
85.46603534934209,28.335353540038337,7.950699497541588,2684.0
85.46569738739186,28.33569150229034,8.000703896897194,2683.0
85.4652595718736,28.335833334519457,8.050708296252802,2677.0
85.46474954881371,28.335833335056,8.10071269560841,2677.0
85.46423952584861,28.335833333684896,8.150717094964017,2674.0
85.46387698367258,28.336099205934897,8.200721494319625,2674.0
85.46350231949837,28.335833333511527,8.25072589367523,2672.0
85.46301363772807,28.33587525129454,8.30073029303084,2661.0
85.46262369338193,28.336111111181054,8.350734692386448,2660.0
85.46224400165752,28.33636710952911,8.400739091742054,2657.0
85.46174506470163,28.336388889026125,8.450743491097663,2657.0
85.4613764605141,28.33666666681799,8.500747890453269,2656.0
85.46086643419467,28.33666667205169,8.550752289808877,2647.0
85.4603564079702,28.336666675377685,8.600756689164484,2644.0
85.45984638184069,28.336666676795957,8.650761088520092,2643.0
85.45933635580624,28.336666676306507,8.7007654878757,2641.0
85.45882632986688,28.33666667390935,8.750769887231307,2630.0
85.45831630402267,28.336666669604465,8.800774286586915,2620.0
85.45789037474187,28.336501486088984,8.85077868594252,2620.0
85.4574376754843,28.336388889850497,8.90078308529813,2619.0
85.45692765122647,28.33638888970253,8.950787484653736,2614.0
85.45650164310369,28.336223865562026,9.000791884009343,2611.0
85.4561636814523,28.33633631870784,9.050796283364953,2611.0
85.45582184311571,28.3361111111575,9.100800682720559,2602.0
85.45531182048691,28.33611111223867,9.150805082076168,2590.0
85.45480179795344,28.336111111412166,9.200809481431774,2580.0
85.45443319629902,28.335833333344308,9.250813880787382,2573.0
85.45400531907408,28.335671985979044,9.30081828014299,2563.0
85.45357364801848,28.335518092577136,9.350822679498597,2562.0
85.45318597563525,28.33527777799833,9.400827078854203,2560.0
85.45271030732339,28.335345248424073,9.450831478209812,2559.0
85.45230735733303,28.335555555615763,9.50083587756542,2554.0
85.45193875754347,28.3352777778124,9.550840276921026,2552.0
85.45142873962286,28.33527777995423,9.600844676276635,2548.0
85.45091872179779,28.335277780188445,9.650849075632241,2542.0
85.45040870406834,28.335277778515053,9.700853474987849,2531.0
85.45002657545699,28.33502657554172,9.750857874343456,2523.0
85.44953008898625,28.335000000626298,9.800862273699064,2517.0
85.44906952720018,28.335097139703933,9.850866673054671,2515.0
85.44873156736055,28.33512045648979,9.900871072410279,2510.0
85.44828287639332,28.335000000273688,9.950875471765887,2504.0
85.44786822929672,28.335187326488096,10.000879871121493,2494.0
85.44740426148293,28.335277779168447,10.050884270477102,2487.0
85.44689424441307,28.335277779415,10.100888669832708,2461.0
85.44638580000371,28.33527468890332,10.150893069188315,2461.0
85.44601562969594,28.335000000063918,10.200897468543925,2461.0
85.44561617254273,28.335217161784744,10.25090186789953,2461.0
85.4452782125819,28.335555120754908,10.300906267255138,2461.0
85.4447684159446,28.335555555641903,10.350910666610746,2461.0
85.44439981766985,28.335277778088653,10.400915065966354,2455.0
85.44388980116506,28.335277780604326,10.45091946532196,2444.0
85.44337978475629,28.33527778121239,10.500923864677569,2428.0
85.44286976844357,28.335277779912843,10.550928264033177,2427.0
85.44240706562657,28.33518484362224,10.600932663388782,2422.0
85.44199115558725,28.335000000981086,10.650937062744392,2422.0
85.44148114086342,28.33500000176045,10.700941462099998,2406.0
85.44097112623578,28.335000000632228,10.750945861455605,2391.0
85.4405866826742,28.335246650763043,10.800950260811213,2388.0
85.44009251384061,28.335277777840616,10.85095466016682,2383.0
85.43972334527827,28.33500112306003,10.900959059522426,2380.0
85.43921390273897,28.335000000088137,10.950963458878036,2373.0
85.43884530692091,28.334722222481624,11.000967858233643,2371.0
85.438335294118,28.334722224481688,11.05097225758925,2364.0
85.43782528141145,28.33472222457419,11.100976656944859,2362.0
85.43731526880131,28.33472222275913,11.150981056300465,2361.0
85.43694592180299,28.334445921808136,11.200985455656074,2361.0
85.43643666281447,28.334444444533386,11.25098985501168,2357.0
85.43606806893207,28.33416666674765,11.300994254367287,2353.0
85.43555805930859,28.33416666667184,11.350998653722897,2351.0
